kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
0,1,1,10,1,stimuli/tunga_10.bmp,stimuli/tunga_01.bmp,
1,0,-1,2,6,stimuli/tunga_02.bmp,stimuli/tunga_06.bmp,
1,0,1,2,6,stimuli/tunga_02.bmp,stimuli/tunga_06.bmp,space
1,1,1,6,2,stimuli/tunga_06.bmp,stimuli/tunga_02.bmp,
0,1,1,10,1,stimuli/tunga_10.bmp,stimuli/tunga_01.bmp,
2,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
1,1,1,6,2,stimuli/tunga_06.bmp,stimuli/tunga_02.bmp,
1,1,1,6,2,stimuli/tunga_06.bmp,stimuli/tunga_02.bmp,
0,0,-1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,
0,0,1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,space
1,1,1,6,2,stimuli/tunga_06.bmp,stimuli/tunga_02.bmp,
2,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
1,0,1,2,6,stimuli/tunga_02.bmp,stimuli/tunga_06.bmp,space
1,1,1,6,2,stimuli/tunga_06.bmp,stimuli/tunga_02.bmp,
2,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
1,0,-1,2,6,stimuli/tunga_02.bmp,stimuli/tunga_06.bmp,
2,0,1,5,4,stimuli/tunga_05.bmp,stimuli/tunga_04.bmp,space
2,1,1,4,5,stimuli/tunga_04.bmp,stimuli/tunga_05.bmp,
2,0,-1,5,4,stimuli/tunga_05.bmp,stimuli/tunga_04.bmp,
1,0,1,2,6,stimuli/tunga_02.bmp,stimuli/tunga_06.bmp,space
1,1,1,6,2,stimuli/tunga_06.bmp,stimuli/tunga_02.bmp,
0,0,1,1,10,stimuli/tunga_01.bmp,stimuli/tunga_10.bmp,space
1,0,1,2,6,stimuli/tunga_02.bmp,stimuli/tunga_06.bmp,space
