kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correct
1,1,1,3,1,stimuli/tunga_03.bmp,stimuli/tunga_01.bmp,1
0,1,1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,1
1,1,1,3,1,stimuli/tunga_03.bmp,stimuli/tunga_01.bmp,1
2,0,1,2,9,stimuli/tunga_02.bmp,stimuli/tunga_09.bmp,0
1,1,1,3,1,stimuli/tunga_03.bmp,stimuli/tunga_01.bmp,1
1,1,-1,3,1,stimuli/tunga_03.bmp,stimuli/tunga_01.bmp,0
2,0,1,2,9,stimuli/tunga_02.bmp,stimuli/tunga_09.bmp,0
0,0,1,12,6,stimuli/tunga_12.bmp,stimuli/tunga_06.bmp,0
0,0,1,12,6,stimuli/tunga_12.bmp,stimuli/tunga_06.bmp,0
2,0,-1,2,9,stimuli/tunga_02.bmp,stimuli/tunga_09.bmp,1
0,1,1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,1
0,1,1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,1
0,1,1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,1
1,0,1,1,3,stimuli/tunga_01.bmp,stimuli/tunga_03.bmp,0
1,0,1,1,3,stimuli/tunga_01.bmp,stimuli/tunga_03.bmp,0
0,1,1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,1
2,0,1,2,9,stimuli/tunga_02.bmp,stimuli/tunga_09.bmp,0
0,1,-1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,0
1,0,1,1,3,stimuli/tunga_01.bmp,stimuli/tunga_03.bmp,0
1,0,1,1,3,stimuli/tunga_01.bmp,stimuli/tunga_03.bmp,0
0,1,1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,1
0,0,1,12,6,stimuli/tunga_12.bmp,stimuli/tunga_06.bmp,0
1,1,1,3,1,stimuli/tunga_03.bmp,stimuli/tunga_01.bmp,1
2,0,1,2,9,stimuli/tunga_02.bmp,stimuli/tunga_09.bmp,0
1,0,1,1,3,stimuli/tunga_01.bmp,stimuli/tunga_03.bmp,0
2,1,-1,9,2,stimuli/tunga_09.bmp,stimuli/tunga_02.bmp,0
0,0,1,12,6,stimuli/tunga_12.bmp,stimuli/tunga_06.bmp,0
2,0,1,2,9,stimuli/tunga_02.bmp,stimuli/tunga_09.bmp,0
2,1,1,9,2,stimuli/tunga_09.bmp,stimuli/tunga_02.bmp,1
1,0,-1,1,3,stimuli/tunga_01.bmp,stimuli/tunga_03.bmp,1
1,0,-1,1,3,stimuli/tunga_01.bmp,stimuli/tunga_03.bmp,1
2,0,-1,2,9,stimuli/tunga_02.bmp,stimuli/tunga_09.bmp,1
2,1,1,9,2,stimuli/tunga_09.bmp,stimuli/tunga_02.bmp,1
1,1,1,3,1,stimuli/tunga_03.bmp,stimuli/tunga_01.bmp,1
1,1,1,3,1,stimuli/tunga_03.bmp,stimuli/tunga_01.bmp,1
0,1,1,6,12,stimuli/tunga_06.bmp,stimuli/tunga_12.bmp,1
