kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correct
1,0,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,0
1,0,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,0
0,1,1,10,8,stimuli/tunga_10.bmp,stimuli/tunga_08.bmp,1
0,1,1,10,8,stimuli/tunga_10.bmp,stimuli/tunga_08.bmp,1
2,1,1,2,11,stimuli/tunga_02.bmp,stimuli/tunga_11.bmp,1
0,1,1,10,8,stimuli/tunga_10.bmp,stimuli/tunga_08.bmp,1
0,1,1,10,8,stimuli/tunga_10.bmp,stimuli/tunga_08.bmp,1
2,0,1,11,2,stimuli/tunga_11.bmp,stimuli/tunga_02.bmp,0
1,1,-1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,0
2,1,1,2,11,stimuli/tunga_02.bmp,stimuli/tunga_11.bmp,1
2,1,1,2,11,stimuli/tunga_02.bmp,stimuli/tunga_11.bmp,1
2,1,1,2,11,stimuli/tunga_02.bmp,stimuli/tunga_11.bmp,1
1,1,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,1
1,1,1,7,12,stimuli/tunga_07.bmp,stimuli/tunga_12.bmp,1
2,1,1,2,11,stimuli/tunga_02.bmp,stimuli/tunga_11.bmp,1
0,1,1,10,8,stimuli/tunga_10.bmp,stimuli/tunga_08.bmp,1
0,0,1,8,10,stimuli/tunga_08.bmp,stimuli/tunga_10.bmp,0
0,0,1,8,10,stimuli/tunga_08.bmp,stimuli/tunga_10.bmp,0
1,0,1,12,7,stimuli/tunga_12.bmp,stimuli/tunga_07.bmp,0
2,0,1,11,2,stimuli/tunga_11.bmp,stimuli/tunga_02.bmp,0
2,1,1,2,11,stimuli/tunga_02.bmp,stimuli/tunga_11.bmp,1
0,0,1,8,10,stimuli/tunga_08.bmp,stimuli/tunga_10.bmp,0
